DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
2021-10-11,533022,12440,753242,14445,885135,86.12
2021-10-11,533023,94,673031,194,1398421,48.45
2021-10-11,533029,6264,589756,11268,1072833,55.59
2021-10-11,533033,4793,3447605,8368,6028985,57.28
2021-10-11,533047,3232,2498463,3232,2498463,100.0
2021-10-11,533048,9102,37501,10257,41994,88.74
2021-10-11,533056,208210,13710629,303924,20284091,68.51
2021-10-11,533078,5,171,5,170,100.0
2021-10-11,533080,7097,5167326,19183,14249034,37.0
2021-10-11,533088,10049,2425327,22182,5376018,45.3
2021-10-11,533090,20786,65907,20786,65907,100.0
2021-10-11,533093,10575,1016307,10575,1016307,100.0
2021-10-11,533095,1495,3446200,2045,4724643,73.11
2021-10-11,533096,927764,94492764,1494092,153925050,62.1
2021-10-11,533098,602738,18413646,1037308,31941986,58.11
2021-10-11,533101,6545,1070762,7929,1274365,82.54
2021-10-11,533103,17546,63266,17546,63266,100.0
2021-10-11,533104,18731,27361996,18731,27361996,100.0
2021-10-11,533106,68269,16326532,135439,32598490,50.41
2021-10-11,533107,841309,2757190,841309,2757190,100.0
2021-10-11,533108,19015,285416,21161,318021,89.86
2021-10-11,533110,100,4155,100,4155,100.0
2021-10-11,533121,1066,1169947,1066,1169947,100.0
2021-10-11,533122,9233247,42638726,9233247,42638726,100.0
2021-10-11,533137,64343,3210716,126524,6341012,50.85
2021-10-11,533138,779,994550,1404,1803270,55.48
2021-10-11,533144,254435,422941,254435,422941,100.0
2021-10-11,533146,10043,1474313,20060,2963376,50.06
2021-10-11,533148,189685,72621891,189685,72621891,100.0
2021-10-11,533149,38872,142272,49445,178761,78.62
2021-10-11,533150,23152,54863295,113705,271894558,20.36
2021-10-11,533151,15425,1520134,20714,2047679,74.47
2021-10-11,533152,51671,1188433,69420,1590907,74.43
2021-10-11,533155,92387,371172008,108653,437568605,85.03
2021-10-11,533156,68382,1962564,164358,4813308,41.61
2021-10-11,533158,1517,1832536,2815,3427502,53.89
2021-10-11,533160,85490,2885288,159108,5361971,53.73
2021-10-11,533161,4244,446469,6063,640169,70.0
2021-10-11,533162,368971,9574798,674444,17671961,54.71
2021-10-11,533163,5311,152426,6120,174818,86.78
2021-10-11,533164,14022,736857,20484,1095657,68.45
2021-10-11,533166,87845,174504,87845,174504,100.0
2021-10-11,533167,6800,240380,7028,254807,96.76
2021-10-11,533168,26489,4505779,43234,7511366,61.27
2021-10-11,533169,26278,2811746,62847,6719884,41.81
2021-10-11,533170,23816,1437296,36985,2186194,64.39
2021-10-11,533172,4,16876,5,21095,80.0
2021-10-11,533177,34154,139470,34154,139470,100.0
2021-10-11,533178,2169,2365,2669,2811,81.27
2021-10-11,533179,33715,133177622,51219,202894137,65.83
2021-10-11,533181,27894,4075314,63946,9113009,43.62
2021-10-11,533189,899950,1046059,899950,1046059,100.0
2021-10-11,533192,36214,851029,45142,1079934,80.22
2021-10-11,533193,467768,13191058,615683,17063129,75.98
2021-10-11,533202,148006,417377,168431,479639,87.87
2021-10-11,533203,6339,25990,6509,27092,97.39
2021-10-11,533206,288530,8122120,520495,14698715,55.43
2021-10-11,533207,2777047,6442750,3424727,7830430,81.09
2021-10-11,533208,10811,1807059,30344,5121063,35.63
2021-10-11,533210,18865,809309,23373,1004276,80.71
2021-10-11,533212,3512,343554,3512,343554,100.0
2021-10-11,533217,25409,2025098,33724,2699914,75.34
2021-10-11,533218,10755,771134,19542,1406127,55.04
2021-10-11,533221,103,28459,145,40020,71.03
2021-10-11,533227,2624,496461,2939,556340,89.28
2021-10-11,533229,67232,17443343,128758,33294948,52.22
2021-10-11,533230,70883,2954404,92746,3855020,76.43
2021-10-11,533239,188732,403887,313374,668049,60.23
2021-10-11,533244,16263,677517,16883,701575,96.33
2021-10-11,533248,73751,8230612,147957,16460302,49.85
2021-10-11,533252,515,170182,580,194683,88.79
2021-10-11,533257,39945,105892,39945,105892,100.0
2021-10-11,533259,12756,4152715,12756,4152715,100.0
2021-10-11,533260,1410,223274,2347,372468,60.08
2021-10-11,533261,41690,865068,76502,1616044,54.5
2021-10-11,533262,2925,470306,2925,470306,100.0
2021-10-11,533263,1287727,5923545,1287727,5923544,100.0
2021-10-11,533265,19077,977697,24061,1214674,79.29
2021-10-11,533267,5567,3619664,8318,5506490,66.93
2021-10-11,533268,2318,9874,2318,9874,100.0
2021-10-11,533269,14937,5092024,41448,14217063,36.04
2021-10-11,533270,20252,839446,38909,1539555,52.05
2021-10-11,533271,548718,65516930,1209633,145000199,45.36
2021-10-11,533272,9112,321546,9112,321546,100.0
2021-10-11,533273,93017,89528863,238739,230049389,38.96
2021-10-11,533274,15071,7292857,92780,45256568,16.24
2021-10-11,533275,146402,363077,183367,449696,79.84
2021-10-11,533278,2081974,398025001,3792812,733380229,54.89
2021-10-11,533282,7417,1493413,23149,4765986,32.04
2021-10-11,533284,15937,1023953,28110,1822386,56.7
2021-10-11,533285,5346,216513,7766,315130,68.84
2021-10-11,533286,26445,4384581,53549,8910565,49.38
2021-10-11,533287,307287,4483318,524101,7485237,58.63
2021-10-11,533289,1688,83252,1688,83252,100.0
2021-10-11,533292,442410,2119144,563820,2593105,78.47
2021-10-11,533293,15956,3374694,37710,7954291,42.31
2021-10-11,533294,19286,244179,19286,244179,100.0
2021-10-11,533295,112725,2051595,151992,2785223,74.16
2021-10-11,533296,143947,1443789,181165,1835053,79.46
2021-10-11,533298,22780,460612,22780,460611,100.0
2021-10-11,533301,12073,7968,12073,7968,100.0
2021-10-11,533302,158,332590,176,369280,89.77
2021-10-11,533303,2564,955219,7943,2975104,32.28
2021-10-11,533306,822,638777,1181,942858,69.6
2021-10-11,533315,7334,131074,7334,131074,100.0
2021-10-11,533316,2772,500208,6072,1086942,45.65
2021-10-11,533317,29215,628123,29215,628122,100.0
2021-10-11,533320,1072,542057,2128,1084814,50.38
2021-10-11,533326,82644,2929730,143235,5215613,57.7
2021-10-11,533329,37001,1837100,74472,3714876,49.68
2021-10-11,533333,98677,12546781,262462,33687941,37.6
2021-10-11,533336,87,55680,117,75557,74.36
2021-10-11,533339,111860,22869777,195497,40508860,57.22
2021-10-11,533343,3809,476316,7895,988546,48.25
2021-10-11,533344,219075,4611529,521661,10942966,42.0
2021-10-11,533385,44970,4918369,54363,5933295,82.72
2021-10-11,533393,18,6667,18,6580,100.0
2021-10-11,533398,135566,206266193,165351,252127009,81.99
2021-10-11,533400,1145597,8557610,2390829,18086518,47.92
2021-10-11,533407,4833,113518,4833,113518,100.0
2021-10-11,533408,66,282348,90,385686,73.33
2021-10-11,533427,7343,91986,7343,91986,100.0
2021-10-11,533451,4271,95250,4271,95250,100.0
2021-10-11,533452,183,124212,219,149765,83.56
2021-10-11,533470,1604,417682,1917,499103,83.67
2021-10-11,533477,1542,545329,2696,968461,57.2
2021-10-11,533482,197504,1141574,276304,1688097,71.48
2021-10-11,533499,100,249,100,249,100.0
2021-10-11,533506,1080955,3059103,1726133,4841946,62.62
2021-10-11,533519,445290,40432332,753945,68845450,59.06
2021-10-11,533520,23472,2395318,26839,2741321,87.45
2021-10-11,533540,3203,29847,3203,29847,100.0
2021-10-11,533543,3593,475534,5014,670387,71.66
2021-10-11,533552,8052,3895558,20996,10238944,38.35
2021-10-11,533553,2211,752072,6335,2179647,34.9
2021-10-11,533570,33636,1367640,40785,1654323,82.47
2021-10-11,533573,51650,42324593,92944,75304088,55.57
2021-10-11,533576,12495,165684,15967,211683,78.26
2021-10-11,533581,32388,18140519,83481,46291221,38.8
2021-10-11,533602,43859,329099,43859,329099,100.0
2021-10-11,533605,16351,20929,16351,20929,100.0
2021-10-11,533608,7544,643881,9421,803905,80.08
2021-10-11,533629,28755,212555,28755,212555,100.0
2021-10-11,533632,651,12682,651,12682,100.0
2021-10-11,533638,39444,572727,39758,594908,99.21
2021-10-11,533644,2297209,8269953,3471665,12298993,66.17
2021-10-11,533655,7551,1269701,10693,1837593,70.62
2021-10-11,533676,5264,513767,5418,534036,97.16
2021-10-11,533704,380805,4965698,632913,8541247,60.17
2021-10-11,533719,1,4293,2,8584,50.0
2021-10-11,533758,5595,4911012,14165,12368723,39.5
2021-10-11,533761,3204,291244,3673,331102,87.23
2021-10-11,533896,8487,148947,9202,158371,92.23
2021-10-11,533941,843,15940,843,15940,100.0
2021-10-11,533982,7215,425423,7215,425423,100.0
2021-10-11,534060,2920324,5637231,2920324,5637231,100.0
2021-10-11,534063,6,121,6,121,100.0
2021-10-11,534076,3010,1070958,6675,2400312,45.09
2021-10-11,534091,59597,121160701,268389,546766314,22.21
2021-10-11,534139,87831,10003951,130319,14972829,67.4
2021-10-11,534190,7942,23373,7942,23373,100.0
2021-10-11,534309,832743,40429673,1384753,66369712,60.14
2021-10-11,534312,32424,300247,41715,384791,77.73
2021-10-11,534328,2233,386102,2233,386102,100.0
2021-10-11,534338,3000,43500,3000,43500,100.0
2021-10-11,534369,33272,2859729,79147,6833351,42.04
2021-10-11,534392,22805,5438993,29725,7124970,76.72
2021-10-11,534422,150298,4802021,150298,4802021,100.0
2021-10-11,534425,17955,1554903,51461,4403878,34.89
2021-10-11,534532,37482,206151,44146,239422,84.9
2021-10-11,534597,234653,10908893,234653,10908893,100.0
2021-10-11,534598,62302,609937,83467,818056,74.64
2021-10-11,534600,30297,28151973,35707,33233694,84.85
2021-10-11,534612,9508,126647,9657,126371,98.46
2021-10-11,534615,6403,121657,7005,133002,91.41
2021-10-11,534618,55853,10050748,66053,12013292,84.56
2021-10-11,534623,5050,107818,7181,151988,70.32
2021-10-11,534674,13843,148900,13843,148900,100.0
2021-10-11,534675,79981,2371437,90481,2697166,88.4
2021-10-11,534680,449,74759,698,115554,64.33
2021-10-11,534691,63666,1109699,67439,1164624,94.41
2021-10-11,534731,115490,337230,115490,337230,100.0
2021-10-11,534732,50,386,50,386,100.0
2021-10-11,534733,27505,55103,27505,55103,100.0
2021-10-11,534741,4571066,2742640,6267897,3658848,72.93
2021-10-11,534742,6647,840186,6647,840186,100.0
2021-10-11,534748,10598,781073,18017,1303849,58.82
2021-10-11,534755,75618,182240,93522,219422,80.86
2021-10-11,534758,7958,5052535,21309,13508858,37.35
2021-10-11,534796,592,10479,592,10455,100.0
2021-10-11,534804,5566,3789612,9959,6843235,55.89
2021-10-11,534809,619372,17621134,1223277,35117213,50.63
2021-10-11,534816,685322,208872274,1063328,322469551,64.45
2021-10-11,534920,19601,15617,19601,15617,100.0
2021-10-11,534976,426,1648791,817,3175658,52.14
2021-10-11,535136,16404,867836,16404,867836,100.0
2021-10-11,535204,7846,80499,7846,80499,100.0
2021-10-11,535205,11361,42867,11361,42867,100.0
2021-10-11,535267,38659,2362065,38698,2366920,99.9
2021-10-11,535276,1453,923222,1944,1234973,74.74
2021-10-11,535322,5480,1720994,22037,7016037,24.87
2021-10-11,535387,4,44,4,44,100.0
2021-10-11,535431,3200,8992,3200,8992,100.0
2021-10-11,535458,2026,41027,2350,47071,86.21
2021-10-11,535566,1100,45100,1100,44570,100.0
2021-10-11,535601,1493,276429,1626,299892,91.82
2021-10-11,535602,1364,846703,1789,1112938,76.24
2021-10-11,535620,1066,178396,1207,207437,88.32
2021-10-11,535621,6035,448401,7752,588613,77.85
2021-10-11,535648,14615,14334392,34320,33908360,42.58
2021-10-11,535657,88504,613333,93116,644072,95.05
2021-10-11,535667,116,1494,116,1494,100.0
2021-10-11,535693,47470,1139280,50749,1208744,93.54
2021-10-11,535694,7799,3899,7799,3899,100.0
2021-10-11,535730,6600,1650,6600,1650,100.0
2021-10-11,535754,78053,12285543,125828,19990626,62.03
2021-10-11,535755,114844,30117839,374717,97458572,30.65
2021-10-11,535789,253396,61271153,666013,161721678,38.05
2021-10-11,535958,12223,54270,12223,54270,100.0
2021-10-11,536128,700196,188684,700196,188684,100.0
2021-10-11,536170,118482,462815,118482,462815,100.0
2021-10-11,536264,51444,7457030,51444,7457030,100.0
2021-10-11,536493,2967,2022159,4056,2775470,73.15
2021-10-11,536507,18100,1137585,28127,1787491,64.35
2021-10-11,536659,11347,68873,11347,68873,100.0
2021-10-11,536672,1107,11016,1107,11016,100.0
2021-10-11,536709,6951,88259,6951,88259,100.0
2021-10-11,536738,12000,49080,12000,49920,100.0
2021-10-11,536751,64818,54854,64818,54854,100.0
2021-10-11,536773,255,25169,255,25168,100.0
2021-10-11,536846,2592,15850,2592,15850,100.0
2021-10-11,536868,280108,14604184,280108,14604184,100.0
2021-10-11,536960,3644,120471,6180,204083,58.96
2021-10-11,536965,123,1135,123,1135,100.0
2021-10-11,536974,74300,1961520,94807,2515508,78.37
2021-10-11,537007,16488,3166521,24494,4716720,67.31
2021-10-11,537008,51,10094,71,14038,71.83
2021-10-11,537069,123709,1521621,141213,1679886,87.6
2021-10-11,537253,4588,214489,5884,256276,77.97
2021-10-11,537254,45939,493385,62711,670547,73.26
2021-10-11,537259,343,140150,402,164984,85.32
2021-10-11,537291,4455,1445202,5820,1894404,76.55
2021-10-11,537292,6502,478194,6502,478194,100.0
2021-10-11,537326,662,10913,662,10913,100.0
2021-10-11,537392,36654,2173174,36654,2173174,100.0
2021-10-11,537483,433,80971,629,117298,68.84
2021-10-11,537524,556646,434184,891274,694455,62.46
2021-10-11,537536,19751,1844744,24562,2278495,80.41
2021-10-11,537573,3200,95360,3200,95280,100.0
2021-10-11,537582,160000,193600,170000,201100,94.12
2021-10-11,537707,101,3419,101,3418,100.0
2021-10-11,537708,19455,3669019,20397,3848602,95.38
2021-10-11,537750,6182,838589,9086,1244292,68.04
2021-10-11,537766,403402,1605540,483610,1990844,83.41
2021-10-11,537785,1250,290000,5000,1164218,25.0
2021-10-11,537800,1714928,8504279,1714928,8504279,100.0
2021-10-11,537820,227593,430896,227593,430896,100.0
2021-10-11,537838,12669,19957,12669,19957,100.0
2021-10-11,537839,8496,132113,11175,167236,76.03
2021-10-11,537840,51,1275,51,1275,100.0
2021-10-11,538019,55904,174027,55904,174027,100.0
2021-10-11,538057,438110,14019520,651549,20783039,67.24
2021-10-11,538092,213,25710,313,37448,68.05
2021-10-11,538119,1651,252108,1939,297101,85.15
2021-10-11,538180,1401055,669913,1401055,669913,100.0
2021-10-11,538212,1175344,822741,1308073,913812,89.85
2021-10-11,538268,10989,2712086,20351,5111225,54.0
2021-10-11,538273,100,1079,100,1079,100.0
2021-10-11,538319,1000,3780,1000,3780,100.0
2021-10-11,538351,10741,426955,11050,432300,97.2
2021-10-11,538365,1814,47613,1814,47613,100.0
2021-10-11,538382,62,13963,62,13963,100.0
2021-10-11,538401,17398,1110863,20304,1298486,85.69
2021-10-11,538423,181842,51338,181842,51338,100.0
2021-10-11,538433,600,216,600,216,100.0
2021-10-11,538446,11458,1143991,11458,1143991,100.0
2021-10-11,538451,15,530,15,530,100.0
2021-10-11,538464,8200,12710,8200,13433,100.0
2021-10-11,538465,89,2892,89,2892,100.0
2021-10-11,538476,17411,105337,22938,138378,75.9
2021-10-11,538521,3153,81608,3153,81608,100.0
2021-10-11,538537,54945,76239,54945,76239,100.0
2021-10-11,538539,5318,9085,5318,9085,100.0
2021-10-11,538540,75958,34181,75958,34181,100.0
2021-10-11,538542,744,4947,744,4947,100.0
2021-10-11,538557,12856,16330,12856,16330,100.0
2021-10-11,538562,22767,1919259,34591,2918353,65.82
2021-10-11,538564,1470,308994,2110,445321,69.67
2021-10-11,538565,1773,123135,2323,161128,76.32
2021-10-11,538566,89891,70339708,110251,85478942,81.53
2021-10-11,538567,3742,2195619,5596,3296097,66.87
2021-10-11,538568,5292,58315,5292,58315,100.0
2021-10-11,538569,8002,86422,8404,90866,95.22
2021-10-11,538575,112139,30534,112139,30534,100.0
2021-10-11,538596,2531,20765,2531,20765,100.0
2021-10-11,538597,49207,2245718,49207,2245718,100.0
2021-10-11,538598,11234,1248098,14665,1641301,76.6
2021-10-11,538607,422300,1240650,422300,1240650,100.0
2021-10-11,538610,22540,1234065,22540,1234065,100.0
2021-10-11,538611,1006,9432,1006,9432,100.0
2021-10-11,538634,3619,615050,4883,831554,74.11
2021-10-11,538635,84310,3608468,149712,6438943,56.31
2021-10-11,538646,2627,73268,2627,73268,100.0
2021-10-11,538653,17937,11805,17937,11805,100.0
2021-10-11,538666,5293,1708581,10432,3387752,50.74
2021-10-11,538683,392,256270,445,290834,88.09
2021-10-11,538685,6076,936936,6076,936936,100.0
2021-10-11,538706,1636,233621,9269,1336576,17.65
2021-10-11,538707,11,143,11,144,100.0
2021-10-11,538708,8768,40333,8768,43754,100.0
2021-10-11,538713,4443,138400,5134,158021,86.54
2021-10-11,538715,1161,83476,2281,163955,50.9
2021-10-11,538730,202,251339,241,302396,83.82
2021-10-11,538732,556,35324,556,35324,100.0
2021-10-11,538733,6377,88641,9520,130449,66.99
2021-10-11,538734,333,55745,667,110985,49.92
2021-10-11,538742,4981,128094,4981,128094,100.0
2021-10-11,538743,37,252,37,252,100.0
2021-10-11,538765,20000,76000,20000,76000,100.0
2021-10-11,538770,16306,157870,16306,157870,100.0
2021-10-11,538772,69839,6903586,82095,7982815,85.07
2021-10-11,538778,51231,2461650,112945,5504217,45.36
2021-10-11,538787,6065,35722,6065,35722,100.0
2021-10-11,538788,25,950,25,950,100.0
2021-10-11,538795,2942,1025876,4166,1437165,70.62
2021-10-11,538812,217409,2318643,217409,2318643,100.0
2021-10-11,538817,6000,276900,10500,481275,57.14
2021-10-11,538833,67324,234832,67324,234832,100.0
2021-10-11,538834,290,2560,290,2560,100.0
2021-10-11,538835,11177,7779751,35542,24788439,31.45
2021-10-11,538836,10177,3960889,22559,8822477,45.11
2021-10-11,538837,16194,1534382,18161,1733423,89.17
2021-10-11,538838,969,52665,969,52665,100.0
2021-10-11,538860,1483021,571870,1483021,571870,100.0
2021-10-11,538874,7,19,7,18,100.0
2021-10-11,538882,3614,64691,4729,84576,76.42
2021-10-11,538890,24088,2285952,36868,3555369,65.34
2021-10-11,538891,857,53173,857,53173,100.0
2021-10-11,538894,529,16347,529,16346,100.0
2021-10-11,538896,4671,4266959,6071,5576582,76.94
2021-10-11,538902,3132,860831,4066,1115556,77.03
2021-10-11,538918,121,347,121,346,100.0
2021-10-11,538920,9134,731844,9134,731844,100.0
2021-10-11,538921,1250,248375,4375,780937,28.57
2021-10-11,538922,6847,214582,6847,214582,100.0
2021-10-11,538928,707,10924,707,10922,100.0
2021-10-11,538942,3048,50750,4606,76976,66.17
2021-10-11,538943,775,22475,949,27939,81.66
2021-10-11,538952,55575,76285,55575,76285,100.0
2021-10-11,538961,105574,1212167,105574,1212167,100.0
2021-10-11,538962,157033,21811884,234043,32328557,67.1
2021-10-11,538963,2375,4940,2375,4709,100.0
2021-10-11,538964,31,22010,54,39059,57.41
2021-10-11,538965,6615,218542,6615,218542,100.0
2021-10-11,538970,169554,13259123,291333,23130067,58.2
2021-10-11,538979,576,806804,1086,1528502,53.04
2021-10-11,538987,1233,294687,1234,293267,99.92
2021-10-11,539005,12,442,12,441,100.0
2021-10-11,539006,10411,30030053,10411,30030053,100.0
2021-10-11,539009,8104,32703,8104,32703,100.0
2021-10-11,539011,990,124443,990,124443,100.0
2021-10-11,539012,2379,503101,2379,503101,100.0
2021-10-11,539013,9109,1838196,9109,1838196,100.0
2021-10-11,539015,2850,3626,2850,3626,100.0
2021-10-11,539016,25193,203308,26294,212001,95.81
2021-10-11,539017,3639,375727,4410,465278,82.52
2021-10-11,539018,13432,5645470,13942,5870983,96.34
2021-10-11,539026,4000,39600,4000,39600,100.0
2021-10-11,539031,406,76601,428,81837,94.86
2021-10-11,539032,29632,339880,29632,339879,100.0
2021-10-11,539040,11509,79412,11509,79412,100.0
2021-10-11,539041,15000,72600,15000,72600,100.0
2021-10-11,539042,1037,179764,2781,473061,37.29
2021-10-11,539043,38828,51077,38828,51077,100.0
2021-10-11,539044,10945,344768,14084,445476,77.71
2021-10-11,539045,12389,251497,15773,318378,78.55
2021-10-11,539046,7897,128880,9112,149682,86.67
2021-10-11,539056,17491,214790,17491,214789,100.0
2021-10-11,539083,189115,21738770,576547,64042410,32.8
2021-10-11,539096,673,3646,673,3646,100.0
2021-10-11,539097,7500,393000,10000,522250,75.0
2021-10-11,539111,1460,9826,1460,9793,100.0
2021-10-11,539112,1500,107550,2768,205049,54.19
2021-10-11,539113,261,442395,278,467796,93.88
2021-10-11,539115,3,148,3,147,100.0
